head,tail
83877,108900
83877,108912
83877,111743
83877,112261
83877,112266
83877,112283
83877,112363
83877,115468
83877,122803
83877,123182
83877,125477
83877,125522
83877,125577
83877,125585
83877,125588
83877,135034
83877,135313
83877,135325
83877,135347
83877,135632
83877,135846
83877,135918
83877,135936
83877,135956
83877,135958
83877,135963
83877,135981
83877,135990
83877,141252
83877,141273
83877,141288
83877,141298
83877,141302
83877,141303
83877,141367
83877,141398
83877,141430
83916,83924
83916,85680
83916,85952
83916,85954
83916,85966
83916,86045
83916,87198
83916,87203
83916,87264
83916,87288
83916,87321
83916,87322
83916,87356
83916,88706
83916,89842
83916,89869
83916,89887
83916,89888
83916,91060
83916,93213
83916,93225
83916,93235
83916,93283
83916,93290
83916,93323
83916,93444
83916,93451
83916,93487
83916,93502
83916,93515
83916,93536
83916,93617
83916,93639
83916,94950
83916,94970
83916,96871
83916,96873
83916,96906
83916,96921
83916,96941
83916,96953
83916,98123
83916,98132
83916,98137
83916,99040
83916,99069
83916,99071
83916,105872
83916,106786
83916,106788
83916,107609
83916,108900
83916,108912
83916,111743
83916,112261
83916,112266
83916,112283
83916,112363
83916,115468
83916,122803
83916,123182
83916,125477
83916,125522
83916,125577
83916,125585
83916,125588
83916,135034
83916,135313
83916,135325
83916,135347
83916,135632
83916,135846
83916,135918
83916,135936
83916,135956
83916,135958
83916,135963
83916,135981
83916,135990
83916,141252
83916,141273
83916,141288
83916,141298
83916,141302
83916,141303
83916,141367
83916,141398
83916,141430
83924,85680
83924,85952
83924,85954
83924,85966
83924,86045
83924,87198
83924,87203
83924,87264
83924,87288
83924,87321
83924,87322
83924,87356
83924,88706
83924,89842
83924,89869
83924,89887
83924,89888
83924,91060
83924,93213
83924,93225
83924,93235
83924,93283
83924,93290
83924,93323
83924,93444
83924,93451
83924,93487
83924,93502
83924,93515
83924,93536
83924,93617
83924,93639
83924,94950
83924,94970
83924,96871
83924,96873
83924,96906
83924,96921
83924,96941
83924,96953
83924,98123
83924,98132
83924,98137
83924,99040
83924,99069
83924,99071
83924,105872
83924,106786
83924,106788
83924,107609
83924,108900
83924,108912
83924,111743
83924,112261
83924,112266
83924,112283
83924,112363
83924,115468
83924,122803
83924,123182
83924,125477
83924,125522
83924,125577
83924,125585
83924,125588
83924,135034
83924,135313
83924,135325
83924,135347
83924,135632
83924,135846
83924,135918
83924,135936
83924,135956
83924,135958
83924,135963
83924,135981
83924,135990
83924,141252
83924,141273
83924,141288
83924,141298
83924,141302
83924,141303
83924,141367
83924,141398
83924,141430
83960,115980
83960,116836
83996,84022
83996,84064
83996,84083
83996,99059
83996,101254
83996,101293
83996,112247
83996,122837
83996,136058
83996,136103
83996,136147
84022,84064
84022,84083
84022,99059
84022,101254
84022,101293
84022,112247
84022,122837
84022,136058
84022,136103
84022,136147
84064,84083
84064,99059
84064,101254
84064,101293
84064,112247
84064,122837
84064,136058
84064,136103
84064,136147
84083,99059
84083,101254
84083,101293
84083,112247
84083,122837
84083,136058
84083,136103
84083,136147
84342,114490
84417,84420
84417,84421
84417,84447
84417,84458
84417,84481
84417,101378
84417,101385
84417,101414
84417,101476
84417,119617
84417,119679
84417,119691
84417,130680
84417,130691
84420,84421
84420,84447
84420,84458
84420,84481
84420,101378
84420,101385
84420,101414
84420,101476
84420,119617
84420,119679
84420,119691
84420,130680
84420,130691
84421,84447
84421,84458
84421,84481
84421,101378
84421,101385
84421,101414
84421,101476
84421,119617
84421,119679
84421,119691
84421,130680
84421,130691
84441,84452
84441,84496
84441,87533
84441,87626
84441,90090
84441,95127
84441,95130
84441,95140
84441,99487
84441,99541
84441,102923
84441,102930
84441,102939
84441,103100
84441,113094
84441,113119
84441,115560
84441,115630
84441,115633
84441,115674
84441,117051
84441,117070
84441,122034
84441,122068
84441,122089
84441,122100
84441,122136
84441,122138
84441,122150
84441,122167
84441,122181
84441,122657
84441,137956
84441,139325
84441,139569
84441,139607
84441,140067
84441,140072
84441,140074
84441,140085
84441,140088
84441,140248
84441,140266
84441,140285
84447,84458
84447,84481
84447,101378
84447,101385
84447,101414
84447,101476
84447,119617
84447,119679
84447,119691
84447,130680
84447,130691
84452,84496
84452,87533
84452,87626
84452,90090
84452,95127
84452,95130
84452,95140
84452,99487
84452,99541
84452,102923
84452,102930
84452,102939
84452,103100
84452,113094
84452,113119
84452,115560
84452,115630
84452,115633
84452,115674
84452,117051
84452,117070
84452,122034
84452,122068
84452,122089
84452,122100
84452,122136
84452,122138
84452,122150
84452,122167
84452,122181
84452,122657
84452,137956
84452,139325
84452,139569
84452,139607
84452,140067
84452,140072
84452,140074
84452,140085
84452,140088
84452,140248
84452,140266
84452,140285
84458,84481
84458,101378
84458,101385
84458,101414
84458,101476
84458,119617
84458,119679
84458,119691
84458,130680
84458,130691
84481,101378
84481,101385
84481,101414
84481,101476
84481,119617
84481,119679
84481,119691
84481,130680
84481,130691
84496,87533
84496,87626
84496,90090
84496,95127
84496,95130
84496,95140
84496,99487
84496,99541
84496,102923
84496,102930
84496,102939
84496,103100
84496,113094
84496,113119
84496,115560
84496,115630
84496,115633
84496,115674
84496,117051
84496,117070
84496,122034
84496,122068
84496,122089
84496,122100
84496,122136
84496,122138
84496,122150
84496,122167
84496,122181
84496,122657
84496,137956
84496,139325
84496,139569
84496,139607
84496,140067
84496,140072
84496,140074
84496,140085
84496,140088
84496,140248
84496,140266
84496,140285
84548,101575
84617,84682
84617,86686
84617,86770
84617,87701
84617,90051
84617,90116
84617,90120
84617,90150
84617,90311
84617,90316
84617,90325
84617,90404
84617,90970
84617,92936
84617,95109
84617,95667
84617,95727
84617,107947
84617,108029
84617,108032
84617,109965
84617,110112
84617,124582
84617,124835
84617,126290
84617,126317
84617,126417
84617,127419
84617,127787
84646,84651
84682,86686
84682,86770
84682,87701
84682,90051
84682,90116
84682,90120
84682,90150
84682,90311
84682,90316
84682,90325
84682,90404
84682,90970
84682,92936
84682,95109
84682,95667
84682,95727
84682,107947
84682,108029
84682,108032
84682,109965
84682,110112
84682,124582
84682,124835
84682,126290
84682,126317
84682,126417
84682,127419
84682,127787
84763,84764
84860,86618
84860,88706
84860,91435
84860,93213
84860,93225
84860,93235
84860,93241
84860,93354
84860,93362
84860,93410
84860,96446
84860,99651
84860,99757
84860,106899
84860,107438
84860,109754
84860,114554
84860,116394
84860,117250
84860,118809
84860,122427
84860,122476
84860,122773
84860,128196
84860,128385
84860,131352
84860,131354
84860,131359
84887,94580
84887,102329
84887,125713
84887,125747
84915,89608
84927,129268
84939,116659
85031,109461
85095,96099
85095,115098
85095,132478
85107,85162
85107,85290
85107,85508
85107,85516
85107,85527
85107,85618
85107,85876
85107,86323
85107,86331
85107,86362
85107,87099
85107,87150
85107,88669
85107,91632
85107,91633
85107,92779
85107,97728
85107,98587
85107,110582
85107,114443
85107,118710
85107,118715
85107,118874
85107,122438
85107,130524
85107,138646
85107,138670
85107,138694
85107,139910
85107,141486
85107,141606
85107,141820
85162,85290
85162,85508
85162,85516
85162,85527
85162,85618
85162,85910
85162,85915
85162,86323
85162,86331
85162,86362
85162,86369
85162,86618
85162,86646
85162,87088
85162,87099
85162,87844
85162,88669
85162,88683
85162,91633
85162,91953
85162,92728
85162,93686
85162,94062
85162,95298
85162,95914
85162,95919
85162,96873
85162,97728
85162,98106
85162,98319
85162,98320
85162,98931
85162,99133
85162,99156
85162,99764
85162,100526
85162,100784
85162,100811
85162,100817
85162,101156
85162,102667
85162,102868
85162,103126
85162,104976
85162,107017
85162,107173
85162,108105
85162,108109
85162,108630
85162,109754
85162,110342
85162,110582
85162,110694
85162,111084
85162,111660
85162,111798
85162,113148
85162,114312
85162,114443
85162,114554
85162,114599
85162,116110
85162,116158
85162,116353
85162,116868
85162,117250
85162,117600
85162,118165
85162,118236
85162,118641
85162,118715
85162,118809
85162,118874
85162,118889
85162,119209
85162,119298
85162,119315
85162,120656
85162,120670
85162,120903
85162,120908
85162,122285
85162,122476
85162,122773
85162,122995
85162,123016
85162,123028
85162,123043
85162,123091
85162,123946
85162,124257
85162,124482
85162,125146
85162,138646
85162,139466
85162,139632
85162,139910
85162,141606
85162,141820
85225,85290
85225,88541
85225,104891
85225,104911
85225,104915
85225,104976
85225,116868
85225,122995
85225,123016
85225,123028
85225,123043
85225,123074
85225,123091
85225,123097
85225,138646
85225,138654
85225,138670
85225,138676
85225,138694
85290,85508
85290,85516
85290,85527
85290,85618
85290,85678
85290,85680
85290,85876
85290,85910
85290,85915
85290,86323
85290,86331
85290,86362
85290,86646
85290,87088
85290,87099
85290,87844
85290,88541
85290,88669
85290,88683
85290,91633
85290,91953
85290,92728
85290,92779
85290,93686
85290,94062
85290,95109
85290,95298
85290,95914
85290,95919
85290,96873
85290,97728
85290,98106
85290,98319
85290,98320
85290,98931
85290,99133
85290,99156
85290,99764
85290,100526
85290,100784
85290,101156
85290,102667
85290,102868
85290,103126
85290,104891
85290,104911
85290,104915
85290,104976
85290,105208
85290,107017
85290,107173
85290,108105
85290,108109
85290,108630
85290,110582
85290,110694
85290,111047
85290,111660
85290,111798
85290,114312
85290,114443
85290,114599
85290,116110
85290,116158
85290,116394
85290,116868
85290,117250
85290,117600
85290,118025
85290,118165
85290,118236
85290,118641
85290,118710
85290,118715
85290,118809
85290,118874
85290,118889
85290,119209
85290,120627
85290,120903
85290,121008
85290,122476
85290,122773
85290,122995
85290,123016
85290,123028
85290,123043
85290,123074
85290,123091
85290,123097
85290,123946
85290,124257
85290,124482
85290,125146
85290,130524
85290,138646
85290,138654
85290,138670
85290,138676
85290,138694
85290,139466
85290,139632
85290,139910
85290,141606
85290,141820
85339,85377
85339,85394
85339,85432
85339,85435
85339,88009
85339,88081
85339,88084
85339,88141
85339,88142
85339,90706
85339,90715
85339,90717
85339,97197
85339,97203
85339,97255
85339,102383
85339,102400
85339,102462
85339,102465
85339,102466
85339,102479
85339,102496
85339,102516
85339,106450
85339,106519
85339,106540
85339,106555
85339,106570
85339,106576
85339,121612
85339,121651
85339,121654
85339,121673
85339,121701
85339,121802
85339,121860
85339,121883
85339,121931
85377,85394
85377,85432
85377,85435
85377,88009
85377,88081
85377,88084
85377,88141
85377,88142
85377,90706
85377,90715
85377,90717
85377,97197
85377,97203
85377,97255
85377,102383
85377,102400
85377,102462
85377,102465
85377,102466
85377,102479
85377,102496
85377,102516
85377,106450
85377,106519
85377,106540
85377,106555
85377,106570
85377,106576
85377,121612
85377,121651
85377,121654
85377,121673
85377,121701
85377,121802
85377,121860
85377,121883
85377,121931
85394,85432
85394,85435
85394,88009
85394,88081
85394,90706
85394,90715
85394,97197
85394,97203
85394,102465
85394,102466
85394,102479
85394,102516
85394,106450
85394,121612
85394,121673
85394,121701
85394,121802
85394,121883
85432,85435
85432,88009
85432,88081
85432,90706
85432,90715
85432,97197
85432,97203
85432,102465
85432,102466
85432,102479
85432,102516
85432,106450
85432,121612
85432,121673
85432,121701
85432,121802
85432,121883
85435,88009
85435,88081
85435,90706
85435,90715
85435,97197
85435,97203
85435,102465
85435,102466
85435,102479
85435,102516
85435,106450
85435,121612
85435,121673
85435,121701
85435,121802
85435,121883
85508,85516
85508,85527
85508,85545
85508,85618
85508,85876
85508,86323
85508,86331
85508,86362
85508,87099
85508,88620
85508,88640
85508,88653
85508,88669
85508,91952
85508,91953
85508,91955
85508,91965
85508,92728
85508,92779
85508,97728
85508,105208
85508,107173
85508,114443
85508,118710
85508,118715
85508,122239
85508,122285
85508,128411
85508,128445
85508,130524
85508,139910
85508,141606
85508,141728
85508,141749
85508,141820
85516,85527
85516,85545
85516,85618
85516,85876
85516,86323
85516,86331
85516,86362
85516,87099
85516,88620
85516,88640
85516,88653
85516,88669
85516,91952
85516,91953
85516,91955
85516,91965
85516,92728
85516,92779
85516,97728
85516,105208
85516,107173
85516,114443
85516,118710
85516,118715
85516,122239
85516,122285
85516,128411
85516,128445
85516,130524
85516,139910
85516,141606
85516,141728
85516,141749
85516,141820
85527,85545
85527,85618
85527,85876
85527,86323
85527,86331
85527,86362
85527,87099
85527,88620
85527,88640
85527,88653
85527,88669
85527,91952
85527,91953
85527,91955
85527,91965
85527,92728
85527,92779
85527,97728
85527,105208
85527,107173
85527,114443
85527,118710
85527,118715
85527,122239
85527,122285
85527,128411
85527,128445
85527,130524
85527,139910
85527,141606
85527,141728
85527,141749
85527,141820
85545,86323
85545,86331
85545,86362
85545,88620
85545,88640
85545,88653
85545,91952
85545,91953
85545,91955
85545,91965
85545,92728
85545,105208
85545,107173
85545,122239
85545,122285
85545,128411
85545,128445
85545,141728
85545,141749
85618,85876
85618,86323
85618,86331
85618,86362
85618,87099
85618,87150
85618,88669
85618,89063
85618,89765
85618,91632
85618,91633
85618,92779
85618,97728
85618,98587
85618,110582
85618,114443
85618,118710
85618,118715
85618,118874
85618,122438
85618,130524
85618,138646
85618,138670
85618,138694
85618,139910
85618,141486
85618,141606
85618,141820
85678,85680
85678,89490
85678,89495
85678,92728
85678,95109
85678,97728
85678,102868
85678,103126
85678,105208
85678,107173
85678,111047
85678,114599
85678,116394
85678,117250
85678,118025
85678,120627
85678,121008
85680,85952
85680,85954
85680,85966
85680,86045
85680,87198
85680,87203
85680,87264
85680,87288
85680,87321
85680,87322
85680,87356
85680,88706
85680,89490
85680,89495
85680,89842
85680,89869
85680,89887
85680,89888
85680,91060
85680,92728
85680,93213
85680,93225
85680,93235
85680,93283
85680,93290
85680,93323
85680,93444
85680,93451
85680,93487
85680,93502
85680,93515
85680,93536
85680,93617
85680,93639
85680,94950
85680,94970
85680,95109
85680,96871
85680,96873
85680,96906
85680,96921
85680,96941
85680,96953
85680,97728
85680,98123
85680,98132
85680,98137
85680,99040
85680,99069
85680,99071
85680,102868
85680,103126
85680,105208
85680,105872
85680,106786
85680,106788
85680,107173
85680,107609
85680,108900
85680,108912
85680,111047
85680,111743
85680,112261
85680,112266
85680,112283
85680,112363
85680,114599
85680,115468
85680,116394
85680,117250
85680,118025
85680,120627
85680,121008
85680,122803
85680,123182
85680,125477
85680,125522
85680,125577
85680,125585
85680,125588
85680,135034
85680,135313
85680,135325
85680,135347
85680,135632
85680,135846
85680,135918
85680,135936
85680,135956
85680,135958
85680,135963
85680,135981
85680,135990
85680,141252
85680,141273
85680,141288
85680,141298
85680,141302
85680,141303
85680,141367
85680,141398
85680,141430
85876,86323
85876,86331
85876,86362
85876,87099
85876,88669
85876,92779
85876,97728
85876,112764
85876,113482
85876,113483
85876,114443
85876,118710
85876,118715
85876,130524
85876,139910
85876,141606
85876,141820
85894,108089
85910,85915
85910,86362
85910,86369
85910,86618
85910,86646
85910,87088
85910,87099
85910,87844
85910,88683
85910,91633
85910,91953
85910,92728
85910,93686
85910,94062
85910,95298
85910,95914
85910,95919
85910,96873
85910,97728
85910,98106
85910,98319
85910,98320
85910,98931
85910,99133
85910,99156
85910,99764
85910,100526
85910,100784
85910,100811
85910,100817
85910,101156
85910,102667
85910,102868
85910,103126
85910,104976
85910,107017
85910,107173
85910,108105
85910,108109
85910,108630
85910,109754
85910,110342
85910,110582
85910,110694
85910,111084
85910,111660
85910,111798
85910,113148
85910,114312
85910,114443
85910,114554
85910,114599
85910,116110
85910,116158
85910,116353
85910,116868
85910,117250
85910,117600
85910,118165
85910,118236
85910,118641
85910,118715
85910,118809
85910,118874
85910,118889
85910,119209
85910,119298
85910,119315
85910,120656
85910,120670
85910,120903
85910,120908
85910,122285
85910,122476
85910,122773
85910,122995
85910,123016
85910,123028
85910,123043
85910,123091
85910,123946
85910,124257
85910,124482
85910,125146
85910,138646
85910,139466
85910,139632
85910,139910
85910,141606
85910,141820
85915,86362
85915,86369
85915,86618
85915,86646
85915,87088
85915,87099
85915,87844
85915,88683
85915,91633
85915,91953
85915,92728
85915,93686
85915,94062
85915,95298
85915,95914
85915,95919
85915,96873
85915,97728
85915,98106
85915,98319
85915,98320
85915,98931
85915,99133
85915,99156
85915,99764
85915,100526
85915,100784
85915,100811
85915,100817
85915,101156
85915,102667
85915,102868
85915,103126
85915,104976
85915,107017
85915,107173
85915,108105
85915,108109
85915,108630
85915,109754
85915,110342
85915,110582
85915,110694
85915,111084
85915,111660
85915,111798
85915,113148
85915,114312
85915,114443
85915,114554
85915,114599
85915,116110
85915,116158
85915,116353
85915,116868
85915,117250
85915,117600
85915,118165
85915,118236
85915,118641
85915,118715
85915,118809
85915,118874
85915,118889
85915,119209
85915,119298
85915,119315
85915,120656
85915,120670
85915,120903
85915,120908
85915,122285
85915,122476
85915,122773
85915,122995
85915,123016
85915,123028
85915,123043
85915,123091
85915,123946
85915,124257
85915,124482
85915,125146
85915,138646
85915,139466
85915,139632
85915,139910
85915,141606
85915,141820
85929,85931
85952,85954
85952,85966
85952,86045
85952,87198
85952,87203
85952,87264
85952,87288
85952,87321
85952,87322
85952,87356
85952,88706
85952,89842
85952,89869
85952,89887
85952,89888
85952,91060
85952,93213
85952,93225
85952,93235
85952,93283
85952,93290
85952,93323
85952,93444
85952,93451
85952,93487
85952,93502
85952,93515
85952,93536
85952,93617
85952,93639
85952,94950
85952,94970
85952,96871
85952,96873
85952,96906
85952,96921
85952,96941
85952,96953
85952,98123
85952,98132
85952,98137
85952,99040
85952,99069
85952,99071
85952,105872
85952,106786
85952,106788
85952,107609
85952,108900
85952,108912
85952,111743
85952,112261
85952,112266
85952,112283
85952,112363
85952,115468
85952,122803
85952,123182
85952,125477
85952,125522
85952,125577
85952,125585
85952,125588
85952,135034
85952,135313
85952,135325
85952,135347
85952,135632
85952,135846
85952,135918
85952,135936
85952,135956
85952,135958
85952,135963
85952,135981
85952,135990
85952,141252
85952,141273
85952,141288
85952,141298
85952,141302
85952,141303
85952,141367
85952,141398
85952,141430
85954,85966
85954,86045
85954,87198
85954,87203
85954,87264
85954,87288
85954,87321
85954,87322
85954,87356
85954,88706
85954,89842
85954,89869
85954,89887
85954,89888
85954,91060
85954,93213
85954,93225
85954,93235
85954,93283
85954,93290
85954,93323
85954,93444
85954,93451
85954,93487
85954,93502
85954,93515
85954,93536
85954,93617
85954,93639
85954,94950
85954,94970
85954,96871
85954,96873
85954,96906
85954,96921
85954,96941
85954,96953
85954,98123
85954,98132
85954,98137
85954,99040
85954,99069
85954,99071
85954,105872
85954,106786
85954,106788
85954,107609
85954,108900
85954,108912
85954,111743
85954,112261
85954,112266
85954,112283
85954,112363
85954,115468
85954,122803
85954,123182
85954,125477
85954,125522
85954,125577
85954,125585
85954,125588
85954,135034
85954,135313
85954,135325
85954,135347
85954,135632
85954,135846
85954,135918
85954,135936
85954,135956
85954,135958
85954,135963
85954,135981
85954,135990
85954,141252
85954,141273
85954,141288
85954,141298
85954,141302
85954,141303
85954,141367
85954,141398
85954,141430
85966,86045
85966,87198
85966,87203
85966,87264
85966,87288
85966,87321
85966,87322
85966,87356
85966,88706
85966,89842
85966,89869
85966,89887
85966,89888
85966,91060
85966,93213
85966,93225
85966,93235
85966,93283
85966,93290
85966,93323
85966,93444
85966,93451
85966,93487
85966,93502
85966,93515
85966,93536
85966,93617
85966,93639
85966,94950
85966,94970
85966,96871
85966,96873
85966,96906
85966,96921
85966,96941
85966,96953
85966,98123
85966,98132
85966,98137
85966,99040
85966,99069
85966,99071
85966,105872
85966,106786
85966,106788
85966,107609
85966,108900
85966,108912
85966,111743
85966,112261
85966,112266
85966,112283
85966,112363
85966,115468
85966,122803
85966,123182
85966,125477
85966,125522
85966,125577
85966,125585
85966,125588
85966,135034
85966,135313
85966,135325
85966,135347
85966,135632
85966,135846
85966,135918
85966,135936
85966,135956
85966,135958
85966,135963
85966,135981
85966,135990
85966,141252
85966,141273
85966,141288
85966,141298
85966,141302
85966,141303
85966,141367
85966,141398
85966,141430
86045,87198
86045,87203
86045,87264
86045,87288
86045,87321
86045,87322
86045,87356
86045,88706
86045,89842
86045,89869
86045,89887
86045,89888
86045,91060
86045,93213
86045,93225
86045,93235
86045,93283
86045,93290
86045,93323
86045,93444
86045,93451
86045,93487
86045,93502
86045,93515
86045,93536
86045,93617
86045,93639
86045,94950
86045,94970
86045,96871
86045,96873
86045,96906
86045,96921
86045,96941
86045,96953
86045,98123
86045,98132
86045,98137
86045,99040
86045,99069
86045,99071
86045,105872
86045,106786
86045,106788
86045,107609
86045,108900
86045,108912
86045,111743
86045,112261
86045,112266
86045,112283
86045,112363
86045,115468
86045,122803
86045,123182
86045,125477
86045,125522
86045,125577
86045,125585
86045,125588
86045,135034
86045,135313
86045,135325
86045,135347
86045,135632
86045,135846
86045,135918
86045,135936
86045,135956
86045,135958
86045,135963
86045,135981
86045,135990
86045,141252
86045,141273
86045,141288
86045,141298
86045,141302
86045,141303
86045,141367
86045,141398
86045,141430
86067,88719
86067,95298
86067,107137
86067,111798
86067,114312
86096,114658
86323,86331
86323,86362
86323,87099
86323,88620
86323,88640
86323,88653
86323,88669
86323,91952
86323,91953
86323,91955
86323,91965
86323,92728
86323,92779
86323,97728
86323,105208
86323,107173
86323,114443
86323,118710
86323,118715
86323,122239
86323,122285
86323,128411
86323,128445
86323,130524
86323,139910
86323,141606
86323,141728
86323,141749
86323,141820
86331,86362
86331,87099
86331,88620
86331,88640
86331,88653
86331,88669
86331,91952
86331,91953
86331,91955
86331,91965
86331,92728
86331,92779
86331,97728
86331,105208
86331,107173
86331,114443
86331,118710
86331,118715
86331,122239
86331,122285
86331,128411
86331,128445
86331,130524
86331,139910
86331,141606
86331,141728
86331,141749
86331,141820
86362,86369
86362,86618
86362,87088
86362,87099
86362,88620
86362,88640
86362,88653
86362,88669
86362,91952
86362,91953
86362,91955
86362,91965
86362,92728
86362,92779
86362,97728
86362,98931
86362,100811
86362,100817
86362,105208
86362,107017
86362,107173
86362,108630
86362,109754
86362,110342
86362,110582
86362,111084
86362,111660
86362,113148
86362,114443
86362,114554
86362,114599
86362,116110
86362,116353
86362,117250
86362,118641
86362,118710
86362,118715
86362,118889
86362,119298
86362,119315
86362,120656
86362,120670
86362,120903
86362,120908
86362,122239
86362,122285
86362,122476
86362,124257
86362,125146
86362,128411
86362,128445
86362,130524
86362,139466
86362,139910
86362,141606
86362,141728
86362,141749
86362,141820
86369,86618
86369,87088
86369,90523
86369,92754
86369,97728
86369,98931
86369,100811
86369,100817
86369,105536
86369,107017
86369,107719
86369,108610
86369,108630
86369,109754
86369,110342
86369,110582
86369,111084
86369,111660
86369,113148
86369,114554
86369,114599
86369,115389
86369,116110
86369,116353
86369,117250
86369,118641
86369,118889
86369,119298
86369,119315
86369,120656
86369,120670
86369,120903
86369,120908
86369,122285
86369,122476
86369,124257
86369,125146
86369,139466
86369,141606
86396,137400
86618,87088
86618,88706
86618,91435
86618,92779
86618,93213
86618,93225
86618,93235
86618,93241
86618,93354
86618,93362
86618,93410
86618,96446
86618,97728
86618,98931
86618,99651
86618,99757
86618,100811
86618,100817
86618,106899
86618,107017
86618,107438
86618,108630
86618,109754
86618,110342
86618,110582
86618,111084
86618,111660
86618,113148
86618,114554
86618,114599
86618,116110
86618,116353
86618,116394
86618,117250
86618,118641
86618,118809
86618,118889
86618,119298
86618,119315
86618,120656
86618,120670
86618,120903
86618,120908
86618,122285
86618,122427
86618,122476
86618,122773
86618,124257
86618,125146
86618,128196
86618,128385
86618,131352
86618,131354
86618,131359
86618,139466
86618,141606
86646,87088
86646,87099
86646,87844
86646,88683
86646,91633
86646,91953
86646,92728
86646,93686
86646,94062
86646,95298
86646,95914
86646,95919
86646,96873
86646,97728
86646,98106
86646,98319
86646,98320
86646,98931
86646,99133
86646,99156
86646,99764
86646,100526
86646,100784
86646,101156
86646,102667
86646,102868
86646,103126
86646,104976
86646,107017
86646,107173
86646,108105
86646,108109
86646,108630
86646,110582
86646,110694
86646,111660
86646,111798
86646,114312
86646,114443
86646,114599
86646,116110
86646,116158
86646,116868
86646,117250
86646,117600
86646,118165
86646,118236
86646,118641
86646,118715
86646,118809
86646,118874
86646,118889
86646,119209
86646,120903
86646,122476
86646,122773
86646,122995
86646,123016
86646,123028
86646,123043
86646,123091
86646,123946
86646,124257
86646,124482
86646,125146
86646,138646
86646,139466
86646,139632
86646,139910
86646,141606
86646,141820
86686,86770
86686,90311
86686,124835
86694,86785
86694,86868
86694,90334
86694,90342
86694,92857
86694,92865
86694,93076
86694,95715
86694,107935
86694,108000
86694,108002
86694,108008
86694,109950
86694,110002
86694,110954
86694,124626
86694,124716
86694,124780
86694,124834
86694,124875
86694,124905
86694,126219
86694,126260
86694,126450
86694,127002
86694,127640
86694,127970
86694,128475
86694,128939
86694,129282
86694,129482
86694,129679
86694,129698
86694,129849
86694,129951
86770,90311
86770,90316
86770,90325
86770,90404
86770,92936
86770,95667
86770,95727
86770,107947
86770,108029
86770,108032
86770,109965
86770,110112
86770,124582
86770,124835
86770,126290
86770,126317
86770,126417
86770,127419
86770,127787
86785,86868
86785,90334
86785,90342
86785,92857
86785,92865
86785,92913
86785,92933
86785,92970
86785,93076
86785,95694
86785,95715
86785,107935
86785,108000
86785,108002
86785,108008
86785,109950
86785,110002
86785,110954
86785,124626
86785,124716
86785,124742
86785,124780
86785,124834
86785,124875
86785,124905
86785,126209
86785,126219
86785,126260
86785,126450
86785,127002
86785,127277
86785,127640
86785,127970
86785,128475
86785,128939
86785,129282
86785,129482
86785,129679
86785,129698
86785,129849
86785,129951
86868,90334
86868,90342
86868,92857
86868,92865
86868,92913
86868,92933
86868,92970
86868,93076
86868,95694
86868,95715
86868,107935
86868,108000
86868,108002
86868,108008
86868,109950
86868,110002
86868,110954
86868,124626
86868,124716
86868,124742
86868,124780
86868,124834
86868,124875
86868,124905
86868,126209
86868,126219
86868,126260
86868,126450
86868,127002
86868,127277
86868,127640
86868,127970
86868,128475
86868,128939
86868,129282
86868,129482
86868,129679
86868,129698
86868,129849
86868,129951
86906,103533
86943,87088
86943,88786
86943,93952
86943,94436
86943,98931
86943,103236
86943,103253
86943,105208
86943,107173
86943,111745
86943,120499
86943,120656
86943,120903
86943,120904
86943,120908
86943,126946
86943,136203
86943,136565
86943,136571
86953,94417
86957,94237
86957,103211
86957,120627
86957,120670
86957,121008
86962,120516
86974,88860
86974,103531
87088,87099
87088,87844
87088,88683
87088,91633
87088,91953
87088,92728
87088,93686
87088,93952
87088,94062
87088,95298
87088,95914
87088,95919
87088,96873
87088,97728
87088,98106
87088,98319
87088,98320
87088,98931
87088,99133
87088,99156
87088,99764
87088,100526
87088,100784
87088,100811
87088,100817
87088,101156
87088,102667
87088,102868
87088,103126
87088,104976
87088,105208
87088,107017
87088,107173
87088,108105
87088,108109
87088,108630
87088,109754
87088,110342
87088,110582
87088,110694
87088,111084
87088,111660
87088,111745
87088,111798
87088,113148
87088,114312
87088,114443
87088,114554
87088,114599
87088,116110
87088,116158
87088,116353
87088,116868
87088,117250
87088,117600
87088,118165
87088,118236
87088,118641
87088,118715
87088,118809
87088,118874
87088,118889
87088,119209
87088,119298
87088,119315
87088,120656
87088,120670
87088,120903
87088,120908
87088,122285
87088,122476
87088,122773
87088,122995
87088,123016
87088,123028
87088,123043
87088,123091
87088,123946
87088,124257
87088,124482
87088,125146
87088,126946
87088,138646
87088,139466
87088,139632
87088,139910
87088,141606
87088,141820
87099,87150
87099,87844
87099,88669
87099,88683
87099,91632
87099,91633
87099,91953
87099,92728
87099,92779
87099,93686
87099,94062
87099,95298
87099,95914
87099,95919
87099,96873
87099,97728
87099,98106
87099,98319
87099,98320
87099,98587
87099,98931
87099,99133
87099,99156
87099,99764
87099,100526
87099,100784
87099,101156
87099,102667
87099,102868
87099,103126
87099,104976
87099,107017
87099,107173
87099,108105
87099,108109
87099,108630
87099,110582
87099,110694
87099,111660
87099,111798
87099,114312
87099,114443
87099,114599
87099,116110
87099,116158
87099,116868
87099,117250
87099,117600
87099,118165
87099,118236
87099,118641
87099,118710
87099,118715
87099,118809
87099,118874
87099,118889
87099,119209
87099,120903
